id,contig,og,description,start_coord,end_coord
2732,0,OG0001681,Acid_shock_protein,1671376,1671684
2733,0,OG0002941,Inner_membrane_transport_protein_YnfM,1669699,1670952
2734,0,PG0001680_0,Hca_operon_transcriptional_activator_HcaR,1668564,1669699
2735,0,PG0000987_0,N-acetylglucosamine_repressor,1667219,1668699
2736,0,OG0002940,ATP-dependent_dethiobiotin_synthetase_BioD_1,1666524,1667219
2737,0,PG0000986_0,Voltage-gated_ClC-type_chloride_channel_ClcB,1665120,1666524
2738,0,OG0002939,Tat_proofreading_chaperone_DmsD,1664506,1665120
2739,0,OG0003307,Anaerobic_dimethyl_sulfoxide_reductase_chain_C,1663609,1664463
2740,0,PG0003497_0,Anaerobic_dimethyl_sulfoxide_reductase_chain_B,1662979,1663609
2741,0,PG0000065_0,putative_dimethyl_sulfoxide_reductase_chain_YnfF,1657870,1662990
2742,0,OG0003306,hypothetical_protein,1657565,1657870
2743,0,OG0003305,hypothetical_protein,1656747,1657493
2744,0,PG0003261_0,Spermidine_N_1_-acetyltransferase,1656149,1656747
2745,0,OG0003304,hypothetical_protein,1655808,1656149
2746,0,OG0003393,hypothetical_protein,1655347,1655673
2747,0,PG0000127_0,Starvation-sensing_protein_RspA,1653915,1655347
2748,0,PG0003661_0,Starvation-sensing_protein_RspB,1652708,1653927
2749,0,PG0000106_1,Putative_defective_protein_IntQ,1651537,1652896
2750,0,PG0000026_2,hypothetical_protein,1650998,1651512
2751,0,PG0000034_1,hypothetical_protein,1649985,1650995
2752,0,PG0000085_0,hypothetical_protein,1649797,1650078
2753,0,PG0000080_0,hypothetical_protein,1649209,1649794
2754,0,PG0004105_0,hypothetical_protein,1649041,1649609
2755,0,PG0003342_0,hypothetical_protein,1648793,1649045
2756,0,PG0003830_0,hypothetical_protein,1648663,1648823
2757,0,PG0000067_1,hypothetical_protein,1648341,1648665
2758,0,PG0000063_0,HTH-type_transcriptional_regulator_ImmR,1647850,1648508
2759,0,PG0000189_0,hypothetical_protein,1647636,1647934
2760,0,PG0003962_0,hypothetical_protein,1647349,1647620
2761,0,OG0005287,hypothetical_protein,1647122,1647349
2762,0,PG0004561_0,hypothetical_protein,1645872,1647122
2763,0,PG0004512_0,Antitoxin_RelB,1645633,1646405
2764,0,PG0004511_0,mRNA_interferase_RelE,1645274,1645633
2765,0,PG0000024_1,Toxin_HokB,1644902,1645346
2766,0,PG0003938_0,hypothetical_protein,1644304,1645119
2767,0,PG0000039_0,hypothetical_protein,1643241,1644651
2768,0,PG0000118_0,hypothetical_protein,1642067,1643255
2769,0,PG0004333_0,Cold_shock-like_protein_CspG,1641554,1642489
2770,0,PG0004445_0,Cold_shock-like_protein_CspB,1640737,1641855
2771,0,PG0004658_0,hypothetical_protein,1640576,1641339
2772,0,PG0000016_1,hypothetical_protein,1640365,1640618
2773,0,PG0000069_0,hypothetical_protein,1640057,1640370
2774,0,PG0000041_0,Lysozyme_RrrD,1639527,1640054
2775,0,PG0004290_0,hypothetical_protein,1638667,1639524
2776,0,PG0004323_0,Cold_shock-like_protein_CspJ,1637782,1639030
2777,0,PG0004332_0,hypothetical_protein,1637457,1638455
2778,0,PG0000082_2,hypothetical_protein,1636367,1637609
2779,0,PG0000097_1,hypothetical_protein,1635847,1637047
2780,0,PG0000012_1,hypothetical_protein,1634885,1635798
2781,0,PG0000019_3,hypothetical_protein,1634212,1634885
2782,0,PG0000045_1,Serine_recombinase_PinR,1633305,1634310
2783,0,PG0003897_1,hypothetical_protein,1632285,1633622
2784,0,PG0000194_0,Proline/betaine_transporter,1630913,1633072
2785,0,PG0000432_0,Polyol_NADP_oxidoreductase,1629418,1631002
2786,0,OG0003147,Putative_selenoprotein_YdfZ,1629215,1629418
2787,0,OG0003146,HTH-type_transcriptional_repressor_RspR,1628352,1629038
2788,0,OG0003145,NADP-dependent_3-hydroxy_acid_dehydrogenase_YdfG,1627517,1628263
2789,0,OG0002938,Dipeptidyl_carboxypeptidase,1625335,1627380
2790,0,PG0003906_0,Nicotinamide-nucleotide_amidohydrolase_PncC,1624497,1625335
2791,0,OG0003799,hypothetical_protein,1624105,1624497
2792,0,PG0000431_0,Diguanylate_cyclase_YdeH,1622741,1624105
2793,0,OG0002937,hypothetical_protein,1622646,1622741
2794,0,PG0000430_0,hypothetical_protein,1621137,1622646
2795,0,PG0001679_0,putative_amino-acid_metabolite_efflux_pump,1620207,1621332
2796,0,OG0003260,hypothetical_protein,1619989,1620207
2797,0,OG0003259,Multiple_antibiotic_resistance_protein_MarA,1619574,1619957
2798,0,OG0003258,Multiple_antibiotic_resistance_protein_MarR,1619120,1619554
2799,0,OG0003257,hypothetical_protein,1618243,1618908
2800,0,OG0003256,Sugar_efflux_transporter,1617028,1618218
2801,0,PG0000150_0,hypothetical_protein,1615685,1617028
2802,0,PG0002936_0,HTH-type_transcriptional_regulator_GltR,1614703,1615763
2803,0,PG0003144_0,Succinate_semialdehyde_dehydrogenase_[NAD_P_+]_Sad,1613251,1614804
2804,0,PG0003255_0,Glutaminase_2,1612325,1613315
2805,0,PG0003254_0,hypothetical_protein,1611854,1612325
2806,0,PG0000985_0,putative_diguanylate_cyclase_YedQ,1610680,1611966
2807,0,PG0001678_0,Altronate_oxidoreductase,1609022,1610907
2808,0,PG0003303_0,hypothetical_protein,1608104,1609229
2809,0,PG0000984_0,Trans-aconitate_2-methyltransferase,1607289,1608108
2810,0,PG0003713_0,_4S_-4-hydroxy-5-phosphonooxypentane-2_3-dione_isomerase,1606975,1607346
2811,0,PG0003706_0,3-hydroxy-5-phosphonooxypentane-2_4-dione_thiolase,1606073,1606999
2812,0,PG0003688_0,Autoinducer_2-binding_protein_LsrB,1605039,1606100
2813,0,PG0003705_0,Autoinducer_2_import_system_permease_protein_LsrD,1604047,1605051
2814,0,PG0003821_0,Autoinducer_2_import_system_permease_protein_LsrC,1603025,1604047
2815,0,PG0003785_0,Autoinducer_2_import_ATP-binding_protein_LsrA,1601241,1603019
2816,0,PG0003696_0,Transcriptional_regulator_LsrR,1600209,1601490
2817,0,PG0003820_0,Autoinducer-2_kinase,1598086,1600288
2818,0,PG0000032_1,hypothetical_protein,1592442,1598617
2819,0,PG0003448_0,Antitoxin_HipB,1592176,1592665
2820,0,PG0003474_0,Serine/threonine-protein_kinase_HipA,1590001,1592176
2821,0,PG0000028_1,putative_outer_membrane_usher_protein_ElfC,1588839,1590854
2822,0,PG0003431_0,S-fimbrial_protein_subunit_SfaG,1588296,1588853
2823,0,OG0003473,S-fimbrial_adhesin_protein_SfaS,1587793,1588296
2824,0,PG0003143_0,S-fimbrial_protein_subunit_SfaH,1586486,1587793
2825,0,OG0002935,putative_oxidoreductase,1584207,1586486
2826,0,OG0003551,Two-component-system_connector_protein_SafA,1583762,1583959
2827,0,PG0000429_0,HTH-type_transcriptional_regulator_YdeO,1582524,1583762
2828,0,PG0000263_0,Choline-sulfatase,1580790,1582926
2829,0,OG0003253,Anaerobic_sulfatase-maturating_enzyme,1579633,1580790
2830,0,PG0003604_0,Inner_membrane_ABC_transporter_ATP-binding_protein_YddA,1577619,1579633
2831,0,OG0003633,hypothetical_protein,1575247,1577619
2832,0,PG0001677_0,putative_zinc_protease,1572045,1575247
2833,0,PG0000055_0,Glutamate_decarboxylase_alpha,1570489,1572407
2834,0,OG0003142,putative_glutamate/gamma-aminobutyrate_antiporter,1568954,1570489
2835,0,OG0003141,hypothetical_protein,1567504,1568823
2836,0,PG0003784_0,Diguanylate_cyclase_DosC,1565733,1567504
2837,0,PG0000193_0,Oxygen_sensor_protein_DosP,1563076,1565758
2838,0,OG0003844,D-alanyl-D-alanine_dipeptidase,1562495,1563076
2839,0,PG0003809_0,putative_D_D-dipeptide-binding_periplasmic_protein_DdpA,1560929,1562495
2840,0,PG0003783_0,putative_D_D-dipeptide_transport_system_permease_protein_DdpB,1559910,1560931
2841,0,PG0003140_0,putative_D_D-dipeptide_transport_system_permease_protein_DdpC,1559017,1559907
2842,0,PG0003808_0,putative_D_D-dipeptide_transport_ATP-binding_protein_DdpD,1558038,1559014
2843,0,OG0003829,putative_D_D-dipeptide_transport_ATP-binding_protein_DdpF,1557112,1558038
2844,0,OG0003252,Peroxiredoxin_OsmC,1556625,1557056
2845,0,OG0003251,hypothetical_protein,1556065,1556280
2846,0,OG0003139,Stationary-phase-induced_ribosome-associated_protein,1555826,1555963
2847,0,PG0001676_0,NAD-dependent_malic_enzyme,1553838,1555826
2848,0,PG0001675_0,Alcohol_dehydrogenase__propanol-preferring,1552682,1553972
2849,0,OG0003138,putative_HTH-type_transcriptional_regulator_YddM,1552398,1552682
2850,0,OG0003137,Formate_dehydrogenase__nitrate-inducible__cytochrome_b556_Fdn__subunit,1551338,1551991
2851,0,OG0003136,Formate_dehydrogenase__nitrate-inducible__iron-sulfur_subunit,1550461,1551345
2852,0,OG0003135,Formate_dehydrogenase__nitrate-inducible__major_subunit,1548037,1550448
2853,0,OG0003250,Formate_dehydrogenase__nitrate-inducible__major_subunit,1547401,1547988
2854,0,OG0003134,Aromatic_amino_acid_exporter_YddG,1546288,1547112
2855,0,PG0001674_0,Outer_membrane_protein_C,1545678,1546288
2856,0,PG0000160_0,Internalin-J,1544060,1545738
2857,0,PG0001673_0,Nitrate/nitrite_transporter_NarU,1542590,1544384
2858,0,PG0001672_0,Respiratory_nitrate_reductase_2_alpha_chain,1538853,1542672
2859,0,OG0002934,Respiratory_nitrate_reductase_2_beta_chain,1537309,1538853
2860,0,OG0003133,putative_nitrate_reductase_molybdenum_cofactor_assembly_chaperone_NarW,1536614,1537309
2861,0,OG0002933,Respiratory_nitrate_reductase_2_gamma_chain,1535937,1536617
2862,0,OG0002932,putative_isomerase_YddE,1534965,1535858
2863,0,PG0000660_0,N-hydroxyarylamine_O-acetyltransferase,1533851,1534965
2864,0,OG0003302,Flavoredoxin,1533282,1533851
2865,0,OG0003852,Tautomerase_PptA,1533052,1533285
2866,0,PG0000007_1,hypothetical_protein,1530404,1533052
2867,0,OG0004163,hypothetical_protein,1529922,1530404
2868,0,PG0000002_4,Putative_deoxyribonuclease_RhsC,1527152,1529922
2869,0,OG0003982,hypothetical_protein,1526940,1527152
2870,0,PG0003593_0,Glutathione_S-transferase_GST-6.0,1525980,1526940
2871,0,PG0000983_0,L-asparagine_permease_2,1524368,1526247
2872,0,OG0003132,hypothetical_protein,1523307,1524368
2873,0,PG0000317_0,Fe_3+__dicitrate_transport_protein_FecA,1520927,1523307
2874,0,PG0003131_0,HTH-type_transcriptional_regulator_McbR,1520064,1520963
2875,0,OG0003782,NADPH-dependent_curcumin_reductase,1519027,1520064
2876,0,OG0002931,L-amino_acid_N-acyltransferase_MnaT,1518328,1518846
2877,0,OG0002930,Inner_membrane_protein_YdcZ,1517882,1518331
2878,0,OG0002929,hypothetical_protein,1517648,1517881
2879,0,OG0003301,Orphan_toxin_OrtT,1517389,1517562
2880,0,OG0002928,Gamma-aminobutyraldehyde_dehydrogenase,1515578,1517002
2881,0,PG0001671_0,Inner_membrane_ABC_transporter_permease_protein_YdcV,1514772,1515578
2882,0,OG0002927,Inner_membrane_ABC_transporter_permease_protein_YdcU,1513831,1514772
2883,0,OG0002926,Spermidine/putrescine_import_ATP-binding_protein_PotA,1512817,1513830
2884,0,OG0002925,Spermidine-binding_periplasmic_protein_SpuE,1511654,1512799
2885,0,PG0000079_0,HTH-type_transcriptional_regulator_NorG,1509924,1511654
2886,0,OG0003794,Antitoxin_HicB,1509487,1509924
2887,0,OG0004044,putative_mRNA_interferase_HicA,1509286,1509462
2888,0,OG0002924,hypothetical_protein,1508834,1509004
2889,0,OG0002923,putative_protease_YdcP,1506781,1508742
2890,0,OG0002922,HTH-type_transcriptional_regulator_SutR,1506172,1506708
2891,0,OG0002921,Inner_membrane_protein_YdcO,1504905,1506080
2892,0,PG0000060_0,hypothetical_protein,1503649,1504905
2893,0,PG0000149_0,hypothetical_protein,1503125,1503717
2894,0,PG0001670_0,hypothetical_protein,1502155,1503362
2895,0,OG0002920,Tellurite_methyltransferase,1501562,1502155
2896,0,PG0001669_0,Tellurite_resistance_protein_TehA,1500449,1501562
2897,0,PG0001668_0,hypothetical_protein,1499477,1500573
2898,0,PG0000982_0,Ribosomal-protein-serine_acetyltransferase,1498875,1499469
2899,0,OG0002919,hypothetical_protein,1498651,1498875
2900,0,PG0001667_0,Glucans_biosynthesis_protein_D,1496631,1498651
2901,0,PG0001666_0,hypothetical_protein,1495071,1496892
2902,0,OG0002918,HTH-type_transcriptional_regulator_CatM,1494148,1495071
2903,0,PG0001665_0,Methyl-accepting_chemotaxis_protein_III,1492129,1494148
2904,0,OG0003667,hypothetical_protein,1491962,1492129
2905,0,PG0000184_0,hypothetical_protein,1491432,1491962
2906,0,OG0002917,Cytochrome_b561,1490902,1491432
2907,0,OG0004678,Glyceraldehyde-3-phosphate_dehydrogenase,1490597,1490713
2908,0,PG0000349_0,Glyceraldehyde-3-phosphate_dehydrogenase,1489964,1490597
2909,0,OG0004632,Glyceraldehyde-3-phosphate_dehydrogenase_1,1489713,1489964
2910,0,PG0001664_0,Lactaldehyde_dehydrogenase,1488035,1489713
2911,0,OG0002916,hypothetical_protein,1487235,1488035
2912,0,OG0001663,hypothetical_protein,1483061,1486963
2913,0,OG0001662,FMN-dependent_NADH-azoreductase,1482255,1482860
2914,0,PG0003652_0,hypothetical_protein,1480895,1482255
2915,0,PG0003628_0,Monoacylglycerol_lipase,1479122,1480885
2916,0,PG0003679_0,Phosphatidate_cytidylyltransferase,1478226,1479138
2917,0,OG0003724,Inner_membrane_protein_YnbA,1477621,1478226
2918,0,PG0003748_0,hypothetical_protein,1475081,1477621
2919,0,PG0003392_0,2_5-diketo-D-gluconic_acid_reductase_B,1474013,1475144
2920,0,PG0003550_1,hypothetical_protein,1470509,1474221
2921,0,PG0000099_1,hypothetical_protein,1469149,1470690
2922,0,PG0000035_1,hypothetical_protein,1468826,1469358
2923,0,PG0000026_1,hypothetical_protein,1467950,1468784
2924,0,PG0003550_0,hypothetical_protein,1465061,1467921
2925,0,OG0004062,2_3_4_5-tetrahydropyridine-2_6-dicarboxylate_N-acetyltransferase,1464471,1465061
2926,0,OG0004061,Transcriptional_repressor_PaaX,1463539,1464489
2927,0,PG0004117_0,Phenylacetate-coenzyme_A_ligase,1462098,1463539
2928,0,OG0004146,3-oxoadipyl-CoA/3-oxo-5_6-dehydrosuberyl-CoA_thiolase,1460893,1462098
2929,0,OG0004145,Acyl-coenzyme_A_thioesterase_PaaI,1460471,1460893
2930,0,PG0004006_0,3-hydroxyadipyl-CoA_dehydrogenase,1459052,1460471
2931,0,OG0004144,1_2-epoxyphenylacetyl-CoA_isomerase,1458264,1459052
2932,0,PG0003993_0,2_3-dehydroadipyl-CoA_hydratase,1457500,1458264
2933,0,OG0004128,1_2-phenylacetyl-CoA_epoxidase__subunit_E,1456430,1457500
2934,0,OG0004127,Putative_1_2-phenylacetyl-CoA_epoxidase__subunit_D,1455925,1456422
2935,0,OG0004126,1_2-phenylacetyl-CoA_epoxidase__subunit_C,1455164,1455910
2936,0,OG0004125,1_2-phenylacetyl-CoA_epoxidase__subunit_B,1454868,1455155
2937,0,OG0004131,1_2-phenylacetyl-CoA_epoxidase__subunit_A,1453927,1454856
2938,0,PG0004104_0,Bifunctional_protein_PaaZ,1451349,1453927
2939,0,PG0004058_0,Primary_amine_oxidase,1449018,1451597
2940,0,OG0004060,Phenylacetaldehyde_dehydrogenase,1447519,1449018
2941,0,OG0003936,Transcriptional_activator_FeaR,1446378,1447283
2942,0,OG0003249,hypothetical_protein,1445880,1446206
2943,0,OG0003248,hypothetical_protein,1445687,1445872
2944,0,OG0003247,hypothetical_protein,1443051,1445690
2945,0,OG0003246,D-lactate_dehydrogenase,1441854,1442843
2946,0,OG0003245,Heat_shock_protein_HslJ,1441321,1441743
2947,0,OG0003244,hypothetical_protein,1441058,1441324
2948,0,PG0003130_0,Pyruvate-flavodoxin_oxidoreductase,1436893,1441058
2949,0,PG0000159_0,Outer_membrane_protein_N,1435619,1437260
2950,0,OG0003243,Universal_stress_protein_F,1435185,1435619
2951,0,PG0003897_0,hypothetical_protein,1433674,1435185
2952,0,PG0000045_1,Serine_recombinase_PinR,1432986,1433991
2953,0,PG0000019_3,hypothetical_protein,1432411,1433084
2954,0,PG0000012_0,hypothetical_protein,1430283,1432411
2955,0,PG0004260_0,hypothetical_protein,1428726,1430414
2956,0,PG0000042_5,hypothetical_protein,1427482,1429546
2957,0,PG0000052_0,Chromosome_partition_protein_Smc,1425980,1427746
2958,0,PG0004610_0,hypothetical_protein,1425640,1426454
2959,0,PG0004411_0,Nucleoid_occlusion_protein,1425239,1425621
2960,0,OG0004466,Trk_system_potassium_uptake_protein_TrkG,1423815,1425239
2961,0,PG0000013_1,hypothetical_protein,1423312,1423815
2962,0,PG0000119_0,hypothetical_protein,1422729,1423345
2963,0,PG0003869_0,DNA_replication_protein_DnaC,1421976,1422752
2964,0,PG0004533_0,hypothetical_protein,1421106,1421983
2965,0,PG0000096_0,hypothetical_protein,1420661,1421119
2966,0,PG0004037_0,hypothetical_protein,1420241,1420684
2967,0,OG0004492,hypothetical_protein,1419765,1420241
2968,0,OG0004497,hypothetical_protein,1419322,1419456
2969,0,PG0000067_0,hypothetical_protein,1419159,1419322
2970,0,PG0004365_0,hypothetical_protein,1418229,1419156
2971,0,PG0003712_0,Killing_protein_KilR,1418008,1418548
2972,0,PG0004288_0,hypothetical_protein,1417763,1418008
2973,0,PG0004308_0,hypothetical_protein,1417386,1417838
2974,0,PG0000034_0,hypothetical_protein,1414793,1417488
2975,0,PG0004203_0,hypothetical_protein,1413740,1414786
2976,0,PG0004264_0,Double-strand_break_reduction_protein,1413452,1413984
2977,0,PG0004303_0,hypothetical_protein,1413235,1413531
2978,0,PG0000106_0,Putative_defective_protein_IntQ,1411948,1413237
2979,0,PG0003300_0,tRNA_2-thiocytidine_biosynthesis_protein_TtcA,1410884,1412000
2980,0,OG0003341,ATP-dependent_RNA_helicase_DbpA,1409511,1410884
2981,0,OG0003379,hypothetical_protein,1409308,1409481
2982,0,OG0003340,Zinc_transport_protein_ZntB,1408050,1409033
2983,0,PG0003242_0,putative_diguanylate_cyclase_YdaM,1406542,1408050
2984,0,OG0003339,putative_DNA_endonuclease_SmrA,1405979,1406542
2985,0,PG0003860_0,HTH-type_transcriptional_regulator_TsaR,1404565,1405979
2986,0,PG0003851_0,p-aminobenzoyl-glutamate_hydrolase_subunit_A,1403255,1404741
2987,0,PG0003866_0,p-aminobenzoyl-glutamate_hydrolase_subunit_B,1401773,1403255
2988,0,OG0003874,p-aminobenzoyl-glutamate_transport_protein,1400247,1401773
2989,0,PG0001661_0,Methylated-DNA--protein-cysteine_methyltransferase,1399526,1400247
2990,0,OG0003241,Fumarate_and_nitrate_reduction_regulatory_protein,1398774,1399526
2991,0,OG0003299,Universal_stress_protein_E,1397672,1398622
2992,0,OG0003298,hypothetical_protein,1397365,1397622
2993,0,PG0000042_4,hypothetical_protein,1395922,1397365
2994,0,OG0003129,Low_conductance_mechanosensitive_channel_YnaI,1394891,1395922
2995,0,PG0002915_0,Periplasmic_murein_peptide-binding_protein,1392890,1394891
2996,0,PG0000111_0,HTH-type_transcriptional_regulator_PgrR,1391853,1393227
2997,0,PG0000075_0,hypothetical_protein,1390862,1391991
2998,0,PG0003391_0,hypothetical_protein,1390598,1390933
2999,0,OG0003128,hypothetical_protein,1389870,1390598
3000,0,OG0003127,L-Ala-D/L-Glu_epimerase,1388930,1389895
3001,0,OG0002914,Thiol_peroxidase,1388305,1388811
3002,0,OG0002913,Transcriptional_regulatory_protein_TyrR,1386720,1388261
3003,0,OG0003126,hypothetical_protein,1385511,1386572
3004,0,OG0002912,hypothetical_protein,1384117,1385514
3005,0,OG0003447,HTH-type_transcriptional_repressor_PurR,1382963,1383961
3006,0,OG0003472,Outer_membrane_protein_G,1381947,1382852
3007,0,PG0003430_0,sn-glycerol-3-phosphate_import_ATP-binding_protein_UgpC,1380807,1381947
3008,0,PG0003446_0,Beta-phosphoglucomutase,1380151,1380821
3009,0,PG0003240_0,Kojibiose_phosphorylase,1377887,1380148
3010,0,PG0003445_0,1_5-anhydro-D-fructose_reductase,1376822,1377884
3011,0,PG0003360_0,D-psicose_3-epimerase,1376015,1376832
3012,0,PG0003444_0,Alcohol_dehydrogenase,1374932,1376034
3013,0,OG0003509,Inner_membrane_ABC_transporter_permease_protein_YcjP,1374090,1374932
3014,0,PG0003471_0,Inner_membrane_ABC_transporter_permease_protein_YcjO,1373201,1374090
3015,0,PG0000188_0,Multiple_sugar-binding_protein,1371895,1373222
3016,0,OG0003496,Sucrose_phosphorylase,1370216,1371895
3017,0,OG0002911,Thiosulfate_sulfurtransferase_PspE,1369689,1370003
3018,0,OG0003125,Phage_shock_protein_D,1369393,1369614
3019,0,OG0002910,Phage_shock_protein_C,1369025,1369384
3020,0,OG0002909,Phage_shock_protein_B,1368801,1369025
3021,0,OG0002908,Phage_shock_protein_A,1368079,1368747
3022,0,OG0002907,Psp_operon_transcriptional_activator,1366935,1367912
3023,0,OG0003781,4-aminobutyrate_aminotransferase_PuuE,1365550,1366815
3024,0,OG0003780,Gamma-glutamylputrescine_oxidoreductase,1364232,1365512
3025,0,PG0003757_0,Aldehyde_dehydrogenase_PuuC,1362468,1364232
3026,0,OG0003779,HTH-type_transcriptional_regulator_PuuR,1361911,1362468
3027,0,OG0003778,Gamma-glutamyl-gamma-aminobutyrate_hydrolase_PuuD,1361132,1361884
3028,0,PG0003756_0,Gamma-glutamylputrescine_synthetase_PuuA,1359187,1361132
3029,0,OG0003777,Putrescine_importer_PuuP,1357802,1359187
3030,0,OG0002906,hypothetical_protein,1357423,1357668
3031,0,PG0001660_0,Peptide_transport_periplasmic_protein_SapA,1355470,1357423
3032,0,OG0002905,Putrescine_export_system_permease_protein_SapB,1354505,1355470
3033,0,OG0002904,Putrescine_export_system_permease_protein_SapC,1353628,1354518
3034,0,OG0002903,Putrescine_export_system_ATP-binding_protein_SapD,1352636,1353628
3035,0,OG0002902,Putrescine_export_system_ATP-binding_protein_SapF,1351828,1352634
3036,0,OG0002901,Enoyl-[acyl-carrier-protein]_reductase_[NADH]_FabI,1350251,1351039
3037,0,OG0002900,hypothetical_protein,1348980,1350107
3038,0,OG0002899,Exoribonuclease_2,1346978,1348912
